GWNO	EVENT_ID_CNTY	EVENT_ID_NO_CNTY	EVENT_DATE	DAY	MONTH	YEAR	TIME_PRECISION	Event Type	Actor	ALLY_ACTOR_1	INTER1	ACTOR2	ALLY_ACTOR_2	INTER2	INTERACTION	COUNTRY	ADMIN1	ADMIN2	ADMIN3	LOCATION	LATITUDE	LONGITUDE	GEO_PRECIS	SOURCE	Notes	Fatalities
475	4358NIG           	68485	26 March 2013	26	3	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Military Forces of Nigeria (2010-)		1	11	Nigeria	Lagos	Ikeja		Ikeja	6.594220	3.337480	1	Daily Trust 	"Police officers allegedly ambushed and shot two members of the Nigeria Security and Civil Defence Corps (NSCDC), a home guard like military defence organization, while they were setting in a vehicle. Motivation for the attack remains unknown."	2
475	4357NIG           	68484	26 March 2013	26	3	2013	1	Violence against civilians	Protesters (Nigeria)		6	Police Forces of Nigeria (2010-)		1	16	Nigeria	Bayelsa	Yenegoa		Yenagoa	4.924720	6.264170	1	Nigeria Punch	Police beat and arrest a group of jobless graduates who assembled to begin a protest against unemployment.	0
475	4356NIG           	68483	26 March 2013	26	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Akwa Ibom	Mbo		Mbo	4.662300	8.312500	1	Nigeria Punch	"One person, Mr. Anietie Tom, was shot on the head and dozens of others were inflicted with machete cuts in Unyenge community, in Mbo Local Government Area of Akwa Ibom State. The motive of the attack was possibly guided by a local political dispute. "	1
475	4359NIG           	68486	26 March 2013	26	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)	Government of Nigeria (2010-)	7	37	Nigeria	Oyo	Lagelu		Akobo	7.430000	3.938890	1	Nigeria Punch	"Former Secretary to Oyo State Government, Mr. Ayodele Adigun, escaped assassination by unidentified gunmen who stormed his Akobo residence in Ibadan around 9pm."	0
475	4360NIG           	68487	26 March 2013	26	3	2013	1	Violence against civilians	Unidentified Ethnic Militia (Nigeria)	Fulani Ethnic Militia (Nigeria)	4	Civilians (Nigeria)		7	47	Nigeria	Plateau	Jos South		Ganawuri	9.683330	8.700000	2	Leadership (Abuja)	"Unknown attackers kill at least 15 in an attack on several villages in the Ganawuri area of Riyom local government area. The attackers are unknown, though are believed to have been hired by Fulanis. The villages effected included DaJak, Attakar, Zadien, Luka and Marid. A similar attack occurred in the same area last week. Some reports have the death total at 20. "	15
475	4363NIG           	68517	27 March 2013	27	3	2013	1	Violence against civilians	Fulani Ethnic Militia (Nigeria)		4	Civilians (Nigeria)		7	47	Nigeria	Plateau	Barkin Ladi		Mai Bakwai	9.600000	9.016670	1	Xinhua	Eighteen are killed by suspected Fulani attackers raid Mai Balwai. It is likely the attack is related to Christian/Muslim religious violence. Following the attack security forces killed six of the attackers and made several arrests. At least one witness claims they saw 24 causalities. 	18
475	4362NIG           	68516	27 March 2013	27	3	2013	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Fulani Ethnic Militia (Nigeria)		4	14	Nigeria	Plateau	Barkin Ladi		Mai Bakwai	9.600000	9.016670	1	Xinhua	Eighteen are killed by suspected Fulani attackers raid Mai Balwai. It is likely the attack is related to Christian/Muslim religious violence. Following the attack security forces killed six of the attackers and made several arrests. 	6
475	4364NIG           	68518	27 March 2013	27	3	2013	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram	Unidentified Armed Group (Nigeria)	3	13	Nigeria	Yobe	Geidam		Geidam	12.897000	11.930400	1	Daily Trust 	Four suspected Boko Haram insurgents and one vigilante officer were yesterday killed in a gun dual with men of the Joint Task Force in Geidam town in Yobe State. The clash began after about 20 Boko Haram fighters attacked security posts around the city around 4pm. 	5
475	4365NIG           	68519	27 March 2013	27	3	2013	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram	Unidentified Armed Group (Nigeria)	3	13	Nigeria	Yobe	Geidam		Geidam	12.897000	11.930400	1	Daily Trust 	Four suspected Boko Haram insurgents and one vigilante officer were yesterday killed in a gun dual with men of the Joint Task Force in Geidam town in Yobe State. The clash began after about 20 Boko Haram fighters attacked security posts around the city around 4pm. The JTF later denied this clash occurred. 	5
475	4361NIG           	68515	27 March 2013	27	3	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Military Forces of Nigeria (2010-)		1	11	Nigeria	Lagos	Ikeja		Alausa	6.609620	3.356580	1	Daily Trust 	Members of the Nigeria Security and Civil Defence Corps (NSCDC) launch a reprisal attack on Nigerian police officers after it is believed a group of police officers shot and killed two of their fellow NSCDC soldiers the previous day. The reason for the initial attack remains unknown. 	0
475	4366NIG           	68549	28 March 2013	28	3	2013	1	Non-violent activity by a conflict actor	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Kano	Nassaraw		Kano	12.000120	8.516720	1	This Day (Lagos)	Military forces recover a large amount of weapons and make several arrests during a raid on a Boko Haram armoury. 	0
475	4369NIG           	68581	29 March 2013	29	3	2013	1	Non-violent activity by a conflict actor	Fulani Ethnic Militia (Nigeria)		4	Civilians (Nigeria)		7	47	Nigeria	Plateau	Barkin Ladi		Ratas	9.533330	8.900000	2	Associated Press	"Suspected Fulani attackers raided a village called Ratas, firing guns into the air, however, no report of direct interaction with the residents of the village. The harassment is believed to be linked to religious tension between Christians and Muslims. Witnesses said the shooting lasted for almost two hours before the attackers fled. "	0
475	4370NIG           	68582	29 March 2013	29	3	2013	1	Violence against civilians	Fulani Ethnic Militia (Nigeria)		4	Civilians (Nigeria)		7	47	Nigeria	Plateau	Bokkos		Bokkos	9.300000	9.000000	1	Associated Press	"Suspected Fulani attackers raided a village called Bokkos and killed nine people, fleeing before soldiers arrived. The violence is believed to be linked to religious tension between Christians and Muslims. "	9
475	4367NIG           	68579	29 March 2013	29	3	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Gombe	Akko		Gombe	10.289690	11.167290	1	Xinhua	"Unidentified attackers raid a police station, two reported dead. Suspects to the attack were arrested in the following days. "	2
475	4368NIG           	68580	29 March 2013	29	3	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Gombe	Akko		Kumo	10.044690	11.212170	1	Vanguard	Unknown attackers kill two civilians during the evening hours. 	2
475	4372NIG           	68619	30 March 2013	30	3	2013	1	Violence against civilians	AC: Action Congress		3	Civilians (Nigeria)	PDP: People's Democratic Party	7	37	Nigeria	Ekiti	EkitiWest		Erinjiyan	7.612600	5.006400	1	This Day (Lagos)	"A suspected Action Congress militia attacked and killed Ayodele Jeje, a member of the Peoples Democratic Party (PDP) in the evening hours. A suspect to the murder was later arrested. "	1
475	4371NIG           	68618	30 March 2013	30	3	2013	2	Violence against civilians	Boko Haram		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Gwoza		Gwoza	11.103590	13.712980	1	Nigeria Guardian 	"Gunmen invade the palace of Pulka District Head, Ali Pulka in Gwoza council and kill him. They are suspected by authorities to be affiliated with Boko Haram. Precise date of the attack in unknown. "	1
475	4373NIG           	68620	30 March 2013	30	3	2013	2	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Borno	Maidugur		Maiduguri	11.846441	13.160274	1	Nigeria Punch	Unidentified men follow a UNIMAID lecturer to his home and kill him. Precise date unknown. 	1
475	4374NIG           	68650	31 March 2013	31	3	2013	1	Violence against civilians	Fulani Ethnic Militia (Nigeria)		4	Civilians (Nigeria)		7	47	Nigeria	Kaduna	Kudan		Kaura	11.308260	7.822750	2	Nigeria Punch	"Suspected Fulani fighters attack a village, kill over 20 residents. Several other people were said to have sustained varying degrees of injuries and were taken to unknown hospital in the area while the gunmen were able to disappear due of the terrain of the area. It is believed the violence was sparked after the death of the assailant's cows, which the Fulani believed were poisoned. "	21
475	4375NIG           	68651	31 March 2013	31	3	2013	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Kano	Nassaraw		Kano	12.000120	8.516720	2	Associated Press	"Soldiers raid a home housing members of Boko Haram in Unguwa Uku location, kill 14 in a shootout. The clash,  beginning at 4am, lasted nearly four hours. The military did not release details as to injury of the soldiers. It was later learned by authorities the group planned a Easter Day bombing. "	14
475	4376NIG           	68688	01 April 2013	1	4	2013	1	Battle-No change of territory	Aguleri Ethnic Militia (Nigeria)		4	Ashonwo Ethnic Militia (Nigeria)		4	44	Nigeria	Anambra	Anambra East		Aguleri	6.322410	6.890210	1	This Day (Lagos)	Seven are dead and 52 houses destroyed by fire in a clash between two ethnic communities over the rights to a local oil well. The clash began after Ashonwos attacked Aguleri in the early hours of the morning.  	7
475	4378NIG           	68690	01 April 2013	1	4	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Kano	Gezawa		Yankaba	12.010250	8.580360	1	Daily Trust 	Gunmen suspected to be Boko Haram ambushed a police patrol vehicle at Yankaba market in Kano and killed three policemen. The attack occurred in the early evening. 	3
475	4377NIG           	68689	01 April 2013	1	4	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Nassarawa	Karu		Karu	9.010830	7.575280	1	Daily Post	An explosive detonates outside a chain restaurant in suburban Abuja. Causalities unknown.  	0
475	4379NIG           	68760	03 April 2013	3	4	2013	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Kano	Gwale		Gwale	11.966667	8.500000	1	Nigeria Sun	Members of the JTF kill a member of Boko Haram during a raid in the Gwale section of the city. 	1
475	4380NIG           	68761	03 April 2013	3	4	2013	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Kano	Nassaraw		Kano	12.000120	8.516720	1	Vanguard	"Security forces shot and killed no fewer than six members of Boko Haram in two separate raids on hideouts in Yankaba and Ungwar-Dabai, both of the Kano metropolis. "	3
475	4381NIG           	68762	03 April 2013	3	4	2013	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Boko Haram		3	13	Nigeria	Kano	Gezawa		Yankaba	12.010250	8.580360	1	Vanguard	"Security forces shot and killed no fewer than six members of Boko Haram in two separate raids on hideouts in Yankaba and Ungwar-Dabai, both of the Kano metropolis. "	3
475	4382NIG           	68763	03 April 2013	3	4	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Military Forces of Nigeria (2010-)		1	11	Nigeria	Lagos	Ikorodu		Ebute Ikorodu	6.600860	3.488180	1	Daily Trust (Abuja)	Police officers and members of the Nigerian Security and Civil Defence Corps (NSCDC) clash in Ikorodu in an apparent attempt to vie for each other's power or jurisdiction. The clash led to the deaths of two and five injuries. 	2
475	4384NIG           	68801	04 April 2013	4	4	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Sokoto	Wamakko		Sokoto	13.060920	5.239020	1	This Day 	"The Deputy Controller of Sokoto State Central Prisons, Usman Zaki Gwandu, was yesterday killed in Sokoto metropolis by unidentified gunmen with unclear motive. "	1
475	4383NIG           	68800	04 April 2013	4	4	2013	1	Violence against civilians	Unidentified Armed Group (Nigeria)		3	Civilians (Nigeria)		7	37	Nigeria	Kano	Nassaraw		Kano	12.000120	8.516720	1	Philippines News Agency	"A large bomb exploded along Dangi roundabout by zoo road, causing pandemonium among the people of the area. There were no causalities or serious injury. "	0
475	4388NIG           	68834	05 April 2013	5	4	2013	1	Battle-No change of territory	Dadiya Ethnic Militia (Nigeria)		4	Waja Ethnic Militia (Nigeria)		4	44	Nigeria	Gombe	Shomgom		Kaltungo	9.814170	11.308890	2	News Agency of Nigeria	An ethnic clash that effects the towns of Bambam and Maitunku in Kaltungo LGA causes the deaths of two. Seventeen suspects were later arrested. 	2
475	4387NIG           	68833	05 April 2013	5	4	2013	1	Battle-No change of territory	Military Forces of Nigeria (2010-)		1	Unidentified Armed Group (Nigeria)		3	13	Nigeria	Delta	Ughelli North		Okpara	5.556340	6.063480	2	Vanguard	A group of unidentified youths attack and kill two soldiers for unknown reason. 	2
475	4386NIG           	68832	05 April 2013	5	4	2013	1	Battle-No change of territory	Police Forces of Nigeria (2010-)		1	MEND: Movement for the Emancipation of the Niger Delta		2	12	Nigeria	Bayelsa	Southern Ijaw		Azuzuama	4.720150	5.946400	1	This Day (Lagos)	"A group of MEND militants shoots and kills 13 police officers at close range along the creek of Azuzuama in Southern Ijaw Local Government Area of Bayelsa state. The group had made threats to kill police in previous days. Some reports have the death total at 15. In the days following the attack both MEND and General Adaka Boro Jnr group claimed responsibility, though it is believed MEND in the sole perpetrator. Authorities arrested several suspects in the following week. "	13
